id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
6	playerVirtual5	192.168.0.200	1	9.97	33	1	10	0	6	4	0	1023	1047552	10230	6	7680	63	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 06:35:38	0
7	playerVirtual6	192.168.0.200	1	7.97	32	1	10	0	3	7	0	1023	1047552	10230	3	4608	41	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 06:29:06	0
8	playerVirtual7	192.168.0.200	1	7.31	31	1	9	0	8	1	0	1023	1047552	10230	8	10240	84	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 06:10:14	0
9	playerVirtual8	192.168.0.200	1	6.64	30	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 05:59:34	0
10	playerVirtual9	192.168.0.200	1	6.64	29	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 06:09:04	0
11	playerVirtual10	192.168.0.200	1	8.63	28	1	7	0	3	4	0	1023	1047552	10230	3	3072	22	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 06:19:40	0
12	playerVirtual11	192.168.0.200	1	7.96	27	1	6	0	1	5	0	1023	1047552	10230	1	2048	20	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 06:28:27	0
13	playerVirtual12	192.168.0.200	1	5.98	26	1	5	0	3	2	0	1023	1047552	10230	3	3072	22	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 06:15:43	0
14	playerVirtual13	192.168.0.200	2	3.32	24	1	5	0	1	4	0	1023	1047552	10230	1	512	1	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 06:21:42	0
15	playerVirtual14	192.168.0.200	1	5.31	24	1	5	0	3	2	0	1023	1047552	10230	3	4608	41	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 06:17:41	0
16	playerVirtual15	192.168.0.200	1	5.31	23	1	4	0	1	3	0	1023	1047552	10230	1	2048	20	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 05:55:52	0
17	playerVirtual16	192.168.0.200	2	4.65	21	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 06:14:42	0
18	playerVirtual17	192.168.0.200	2	3.99	20	1	3	0	3	0	0	1023	1047552	10230	3	1536	3	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 05:57:55	0
19	playerVirtual18	192.168.0.200	1	5.97	20	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2e0e38803655a12d118a451b4604f47f7957603c	NULL	1	2018-01-16 06:04:33	0
20	playerVirtual19	192.168.0.200	2	3.98	18	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	6060c1f30a2285de1af17aa9b78324d117f12d43	NULL	1	2018-01-16 06:05:30	0
21	playerVirtual20	192.168.0.200	2	3.98	17	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	7fb08c88fe96d3064d041507a2cd6c89688d75e8	NULL	1	2018-01-16 06:11:43	0
22	playerVirtual21	192.168.0.200	1	5.31	17	1	3	0	2	1	0	1023	1047552	10230	3	4608	41	30	a785f644ddfe6a9a0198a1ec198ba1077a317970	NULL	1	2018-01-16 06:26:27	0
23	playerVirtual22	192.168.0.200	1	5.97	16	1	3	0	1	2	0	1023	1047552	10230	2	4096	40	30	ae678358d09b4f550666e9d0b0d053cc6a286455	NULL	1	2018-01-16 06:30:35	0
24	playerVirtual23	192.168.0.200	2	3.98	14	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	a64023bdc4d75db469ba6859b087ebad24373dfd	NULL	1	2018-01-16 06:27:54	0
25	playerVirtual24	192.168.0.200	2	3.98	13	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	3ee5b024e3cdb26608953b81176bd56c00160ca1	NULL	1	2018-01-16 06:04:53	0
26	playerVirtual25	192.168.0.200	2	3.98	12	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	f9e8e582212d85c851c368ace4a34337c47864fe	NULL	1	2018-01-16 06:04:56	0
27	playerVirtual26	192.168.0.200	2	3.32	11	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	5ef6feb577469022b7536b795c37561c8d7dc3a1	NULL	1	2018-01-16 06:11:43	0
28	playerVirtual27	192.168.0.200	3	1.99	10	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	92ada812c246e670bb5eecf5f3dbee73d9e4eeb9	NULL	1	2018-01-16 06:10:29	0
29	playerVirtual28	192.168.0.200	3	1.33	9	1	2	0	2	0	0	1023	1047552	10230	2	2560	21	30	8a3091dd76939040546ba2a88f442195ddb6e1b8	NULL	1	2018-01-16 06:18:48	0
30	playerVirtual29	192.168.0.200	2	3.98	8	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	87ab27d5ef1a01899aa62b6d13d20f5355913675	NULL	1	2018-01-16 06:25:32	0
31	playerVirtual30	192.168.0.200	3	1.99	7	1	1	0	0	1	0	1023	1047552	10230	0	0	0	30	2bcf284345a4cdafd679b30d7ecfc52cd6534f53	NULL	1	2018-01-16 06:02:49	0
32	playerVirtual31	192.168.0.200	3	1.99	6	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 06:06:33	0
33	playerVirtual32	192.168.0.200	3	1.99	5	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 06:11:07	0
34	playerVirtual33	192.168.0.200	3	0	4	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 06:15:58	0
35	playerVirtual34	192.168.0.200	3	1.99	3	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 06:21:34	0
36	playerVirtual35	192.168.0.200	3	1.33	2	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 06:26:12	0
37	playerVirtual36	192.168.0.200	3	1.99	1	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 06:34:08	0
38	playerVirtual37	192.168.0.200	3	0	0	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 06:38:26	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	13.93	39	0.944444	11	0	6	5	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 06:12:48	0
2	playerVirtual1	192.168.0.200	1	18.26	38	0.954545	20	1	11	9	0	1023	1047552	10230	12	16896	145	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 06:24:03	0
3	playerVirtual2	192.168.0.200	1	9.63	37	1	15	1	10	5	0	1023	1047552	10230	12	21504	202	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 06:26:49	0
4	playerVirtual3	192.168.0.200	1	15.27	36	0.928571	14	0	7	7	0	1023	1047552	10230	10	18944	181	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 06:27:47	0
5	playerVirtual4	192.168.0.200	1	15.6	35	1	11	1	6	5	0	1023	1047552	10230	8	11776	103	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 06:04:36	0
6	playerVirtual5	192.168.0.200	1	9.97	34	1	10	0	6	4	0	1023	1047552	10230	6	7680	63	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 06:35:38	0
7	playerVirtual6	192.168.0.200	1	7.97	33	1	10	0	3	7	0	1023	1047552	10230	3	4608	41	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 06:29:06	0
8	playerVirtual7	192.168.0.200	1	7.31	32	1	9	0	8	1	0	1023	1047552	10230	8	10240	84	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 06:10:14	0
9	playerVirtual8	192.168.0.200	1	6.64	31	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 05:59:34	0
10	playerVirtual9	192.168.0.200	1	6.64	30	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 06:09:04	0
11	playerVirtual10	192.168.0.200	1	8.63	29	1	7	0	3	4	0	1023	1047552	10230	3	3072	22	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 06:19:40	0
12	playerVirtual11	192.168.0.200	1	7.96	28	1	6	0	1	5	0	1023	1047552	10230	1	2048	20	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 06:28:27	0
13	playerVirtual12	192.168.0.200	1	5.98	27	1	5	0	3	2	0	1023	1047552	10230	3	3072	22	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 06:15:43	0
14	playerVirtual13	192.168.0.200	2	3.32	25	1	5	0	1	4	0	1023	1047552	10230	1	512	1	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 06:21:42	0
15	playerVirtual14	192.168.0.200	1	5.31	25	1	5	0	3	2	0	1023	1047552	10230	3	4608	41	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 06:17:41	0
16	playerVirtual15	192.168.0.200	1	5.31	24	1	5	0	2	3	0	1023	1047552	10230	3	6144	60	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 06:39:46	0
17	playerVirtual16	192.168.0.200	2	4.65	22	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 06:14:42	0
18	playerVirtual17	192.168.0.200	2	3.99	21	1	4	0	4	0	0	1023	1047552	10230	5	5632	43	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 06:40:22	0
19	playerVirtual18	192.168.0.200	1	5.97	21	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2e0e38803655a12d118a451b4604f47f7957603c	NULL	1	2018-01-16 06:04:33	0
20	playerVirtual19	192.168.0.200	2	3.98	19	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	6060c1f30a2285de1af17aa9b78324d117f12d43	NULL	1	2018-01-16 06:05:30	0
21	playerVirtual20	192.168.0.200	2	3.98	18	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	7fb08c88fe96d3064d041507a2cd6c89688d75e8	NULL	1	2018-01-16 06:11:43	0
22	playerVirtual21	192.168.0.200	1	5.31	18	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	a785f644ddfe6a9a0198a1ec198ba1077a317970	NULL	1	2018-01-16 06:26:27	0
23	playerVirtual22	192.168.0.200	1	5.97	17	1	3	0	1	2	0	1023	1047552	10230	2	4096	40	30	ae678358d09b4f550666e9d0b0d053cc6a286455	NULL	1	2018-01-16 06:30:35	0
24	playerVirtual23	192.168.0.200	2	3.98	15	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	a64023bdc4d75db469ba6859b087ebad24373dfd	NULL	1	2018-01-16 06:27:54	0
25	playerVirtual24	192.168.0.200	2	3.98	14	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	3ee5b024e3cdb26608953b81176bd56c00160ca1	NULL	1	2018-01-16 06:04:53	0
26	playerVirtual25	192.168.0.200	2	3.98	13	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	f9e8e582212d85c851c368ace4a34337c47864fe	NULL	1	2018-01-16 06:43:47	0
27	playerVirtual26	192.168.0.200	2	3.32	12	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	5ef6feb577469022b7536b795c37561c8d7dc3a1	NULL	1	2018-01-16 06:11:43	0
28	playerVirtual27	192.168.0.200	3	1.99	11	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	92ada812c246e670bb5eecf5f3dbee73d9e4eeb9	NULL	1	2018-01-16 06:10:29	0
29	playerVirtual28	192.168.0.200	3	1.33	10	1	2	0	2	0	0	1023	1047552	10230	2	2560	21	30	8a3091dd76939040546ba2a88f442195ddb6e1b8	NULL	1	2018-01-16 06:18:48	0
30	playerVirtual29	192.168.0.200	2	3.98	9	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	87ab27d5ef1a01899aa62b6d13d20f5355913675	NULL	1	2018-01-16 06:25:32	0
31	playerVirtual30	192.168.0.200	3	1.99	8	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	2bcf284345a4cdafd679b30d7ecfc52cd6534f53	NULL	1	2018-01-16 06:40:23	0
32	playerVirtual31	192.168.0.200	3	1.99	7	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 06:06:33	0
33	playerVirtual32	192.168.0.200	3	1.99	6	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 06:11:07	0
34	playerVirtual33	192.168.0.200	3	0	5	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 06:15:58	0
35	playerVirtual34	192.168.0.200	3	1.99	4	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 06:21:34	0
36	playerVirtual35	192.168.0.200	3	1.33	3	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 06:26:12	0
37	playerVirtual36	192.168.0.200	3	1.99	2	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 06:34:08	0
38	playerVirtual37	192.168.0.200	3	1.99	1	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 06:38:26	0
39	playerVirtual38	192.168.0.200	3	0	0	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	e8ae6a828c534dbec9614a655008e59cc47f10d7	NULL	1	2018-01-16 06:42:11	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	13.93	40	0.944444	11	0	6	5	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 06:12:48	0
2	playerVirtual1	192.168.0.200	1	18.26	39	0.954545	20	1	11	9	0	1023	1047552	10230	12	16896	145	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 06:24:03	0
3	playerVirtual2	192.168.0.200	1	9.63	38	1	15	1	8	7	0	1023	1047552	10230	9	16896	161	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 06:26:49	0
4	playerVirtual3	192.168.0.200	1	15.27	37	0.928571	14	0	7	7	0	1023	1047552	10230	10	18944	181	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 06:27:47	0
5	playerVirtual4	192.168.0.200	1	15.6	36	1	11	1	6	5	0	1023	1047552	10230	8	11776	103	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 06:04:36	0
6	playerVirtual5	192.168.0.200	1	9.97	35	1	10	0	6	4	0	1023	1047552	10230	6	7680	63	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 06:35:38	0
7	playerVirtual6	192.168.0.200	1	7.97	34	1	10	0	3	7	0	1023	1047552	10230	3	4608	41	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 06:29:06	0
8	playerVirtual7	192.168.0.200	1	7.31	33	1	9	0	8	1	0	1023	1047552	10230	8	10240	84	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 06:10:14	0
9	playerVirtual8	192.168.0.200	1	6.64	32	1	8	0	3	5	0	1023	1047552	10230	3	3072	22	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 06:49:21	0
10	playerVirtual9	192.168.0.200	1	6.64	31	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 06:09:04	0
11	playerVirtual10	192.168.0.200	1	8.63	30	1	7	0	3	4	0	1023	1047552	10230	3	3072	22	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 06:19:40	0
12	playerVirtual11	192.168.0.200	1	7.96	29	1	6	0	1	5	0	1023	1047552	10230	1	2048	20	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 06:28:27	0
13	playerVirtual12	192.168.0.200	1	5.98	28	1	5	0	2	3	0	1023	1047552	10230	2	1024	2	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 06:15:43	0
14	playerVirtual13	192.168.0.200	2	3.32	26	1	5	0	1	4	0	1023	1047552	10230	1	512	1	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 06:21:42	0
15	playerVirtual14	192.168.0.200	1	5.31	26	1	5	0	3	2	0	1023	1047552	10230	3	4608	41	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 06:17:41	0
16	playerVirtual15	192.168.0.200	1	7.3	25	1	5	0	2	3	0	1023	1047552	10230	3	6144	60	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 06:39:46	0
17	playerVirtual16	192.168.0.200	2	4.65	23	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 06:14:42	0
18	playerVirtual17	192.168.0.200	1	5.98	23	1	4	0	4	0	0	1023	1047552	10230	5	5632	43	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 06:40:22	0
19	playerVirtual18	192.168.0.200	1	5.97	22	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2e0e38803655a12d118a451b4604f47f7957603c	NULL	1	2018-01-16 06:04:33	0
20	playerVirtual19	192.168.0.200	2	3.98	20	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	6060c1f30a2285de1af17aa9b78324d117f12d43	NULL	1	2018-01-16 06:05:30	0
21	playerVirtual20	192.168.0.200	2	3.98	19	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	7fb08c88fe96d3064d041507a2cd6c89688d75e8	NULL	1	2018-01-16 06:11:43	0
22	playerVirtual21	192.168.0.200	1	5.31	19	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	a785f644ddfe6a9a0198a1ec198ba1077a317970	NULL	1	2018-01-16 06:26:27	0
23	playerVirtual22	192.168.0.200	1	5.97	18	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	ae678358d09b4f550666e9d0b0d053cc6a286455	NULL	1	2018-01-16 06:30:35	0
24	playerVirtual23	192.168.0.200	2	3.98	16	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	a64023bdc4d75db469ba6859b087ebad24373dfd	NULL	1	2018-01-16 06:27:54	0
25	playerVirtual24	192.168.0.200	2	3.98	15	1	3	0	1	2	0	1023	1047552	10230	2	4096	40	30	3ee5b024e3cdb26608953b81176bd56c00160ca1	NULL	1	2018-01-16 06:45:42	0
26	playerVirtual25	192.168.0.200	2	3.98	14	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	f9e8e582212d85c851c368ace4a34337c47864fe	NULL	1	2018-01-16 06:43:47	0
27	playerVirtual26	192.168.0.200	2	3.32	13	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	5ef6feb577469022b7536b795c37561c8d7dc3a1	NULL	1	2018-01-16 06:11:43	0
28	playerVirtual27	192.168.0.200	3	1.99	12	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	92ada812c246e670bb5eecf5f3dbee73d9e4eeb9	NULL	1	2018-01-16 06:10:29	0
29	playerVirtual28	192.168.0.200	3	1.33	11	1	2	0	2	0	0	1023	1047552	10230	2	2560	21	30	8a3091dd76939040546ba2a88f442195ddb6e1b8	NULL	1	2018-01-16 06:18:48	0
30	playerVirtual29	192.168.0.200	2	3.98	10	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	87ab27d5ef1a01899aa62b6d13d20f5355913675	NULL	1	2018-01-16 06:25:32	0
31	playerVirtual30	192.168.0.200	2	3.98	9	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	2bcf284345a4cdafd679b30d7ecfc52cd6534f53	NULL	1	2018-01-16 06:40:23	0
32	playerVirtual31	192.168.0.200	3	1.99	8	1	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 06:06:33	0
33	playerVirtual32	192.168.0.200	3	1.99	7	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 06:11:07	0
34	playerVirtual33	192.168.0.200	3	0	6	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 06:15:58	0
35	playerVirtual34	192.168.0.200	3	1.99	5	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 06:21:34	0
36	playerVirtual35	192.168.0.200	3	1.33	4	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 06:26:12	0
37	playerVirtual36	192.168.0.200	3	1.99	3	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 06:34:08	0
38	playerVirtual37	192.168.0.200	3	1.99	2	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 06:38:26	0
39	playerVirtual38	192.168.0.200	3	1.99	1	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	e8ae6a828c534dbec9614a655008e59cc47f10d7	NULL	1	2018-01-16 06:42:11	0
40	playerVirtual39	192.168.0.200	3	0	0	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	621b2691628620379345a79992691e511fb7ab66	NULL	1	2018-01-16 06:46:17	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	13.93	41	0.944444	11	0	6	5	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 06:12:48	0
2	playerVirtual1	192.168.0.200	1	18.26	40	0.956522	20	1	11	9	0	1023	1047552	10230	12	16896	145	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 06:24:03	0
3	playerVirtual2	192.168.0.200	1	9.63	39	1	15	1	8	7	0	1023	1047552	10230	9	16896	161	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 06:26:49	0
4	playerVirtual3	192.168.0.200	1	15.27	38	0.928571	14	0	7	7	0	1023	1047552	10230	10	18944	181	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 06:27:47	0
5	playerVirtual4	192.168.0.200	1	15.6	37	1	12	1	7	5	0	1023	1047552	10230	10	15872	143	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 06:54:07	0
6	playerVirtual5	192.168.0.200	1	9.97	36	1	10	0	6	4	0	1023	1047552	10230	6	7680	63	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 06:35:38	0
7	playerVirtual6	192.168.0.200	1	7.97	35	1	10	0	3	7	0	1023	1047552	10230	3	4608	41	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 06:29:06	0
8	playerVirtual7	192.168.0.200	1	7.31	34	1	9	0	8	1	0	1023	1047552	10230	8	10240	84	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 06:10:14	0
9	playerVirtual8	192.168.0.200	1	7.97	33	1	8	0	3	5	0	1023	1047552	10230	3	3072	22	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 06:49:21	0
10	playerVirtual9	192.168.0.200	1	6.64	32	1	7	0	2	5	0	1023	1047552	10230	2	2560	21	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 06:09:04	0
11	playerVirtual10	192.168.0.200	1	8.63	31	1	7	0	3	4	0	1023	1047552	10230	3	3072	22	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 06:19:40	0
12	playerVirtual11	192.168.0.200	1	7.96	30	1	6	0	1	5	0	1023	1047552	10230	1	2048	20	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 06:28:27	0
13	playerVirtual12	192.168.0.200	1	5.98	29	1	5	0	2	3	0	1023	1047552	10230	2	1024	2	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 06:15:43	0
14	playerVirtual13	192.168.0.200	2	3.32	27	1	5	0	1	4	0	1023	1047552	10230	1	512	1	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 06:21:42	0
15	playerVirtual14	192.168.0.200	1	5.31	27	1	5	0	3	2	0	1023	1047552	10230	3	4608	41	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 06:17:41	0
16	playerVirtual15	192.168.0.200	1	7.3	26	1	5	0	1	4	0	1023	1047552	10230	1	2048	20	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 06:39:46	0
17	playerVirtual16	192.168.0.200	2	4.65	24	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 06:14:42	0
18	playerVirtual17	192.168.0.200	1	5.98	24	1	4	0	4	0	0	1023	1047552	10230	5	5632	43	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 06:40:22	0
